predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	0	[('foi', 0.01113426685333252), ('cerimônia', 0.011134207248687744), ('do', 0.011134207248687744), ('zimbábue', 0.011134207248687744), ('para', 0.011134207248687744)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('inaugurado', 0.011431634426116943), ('capacidade', 0.011431574821472168), ('estádio', 0.011431515216827393), ('foi', 0.011431515216827393), ('e', 0.011431515216827393)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('um', 0.011313140392303467), ('de', 0.011313140392303467), ('partes', 0.011313140392303467), ('em', 0.011313080787658691), ('césio', 0.011313021183013916)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011134028434753418), ('a', 0.011134028434753418), ('marques', 0.011133968830108643), ('ser', 0.011133968830108643), ('tentou', 0.011133909225463867)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('benfica', 0.011268377304077148), ('mesmo', 0.011268258094787598), ('coluna', 0.011268198490142822), ('de', 0.011268198490142822), ('foi', 0.011268198490142822)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011119246482849121), ('ginástica', 0.011119186878204346), ('pista', 0.011119186878204346), ('utilizados', 0.011119186878204346), ('barras', 0.01111912727355957)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('tema', 0.011088967323303223), ('agora', 0.011088967323303223), ('passagem', 0.011088967323303223), ('de', 0.011088907718658447), ('a', 0.011088848114013672)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('candidatura', 0.011103689670562744), ('e', 0.011103630065917969), ('apresenta', 0.011103630065917969), ('ao', 0.011103630065917969), ('vio', 0.011103630065917969)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('desafios', 0.011028945446014404), ('e', 0.011028945446014404), ('ou', 0.011028945446014404), ('definido', 0.011028885841369629), ('jogo', 0.011028885841369629)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('com', 0.011073827743530273), ('pirataria', 0.011073827743530273), ('e', 0.011073827743530273), ('consequentemente', 0.011073827743530273), ('felicitas', 0.011073827743530273)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('cria', 0.011446774005889893), ('culturas', 0.011446714401245117), ('baixo', 0.011446654796600342), ('preconceitos', 0.011446654796600342), ('estatuto', 0.011446595191955566)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('posição', 0.01110386848449707), ('do', 0.01110386848449707), ('para', 0.01110386848449707), ('fora', 0.01110386848449707), ('com', 0.01110386848449707)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('foi', 0.011343240737915039), ('a', 0.011343240737915039), ('pelo', 0.011343240737915039), ('na', 0.011343181133270264), ('biografia', 0.011343181133270264)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01131296157836914), ('ir', 0.011312901973724365), ('haver', 0.01131284236907959), ('uma', 0.01131284236907959), ('por', 0.01131284236907959)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('artigo', 0.011193513870239258), ('of', 0.011193513870239258), ('pelo', 0.011193513870239258), ('sir', 0.011193454265594482), ('william', 0.011193454265594482)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('nos', 0.011268377304077148), ('rua', 0.011268258094787598), ('os', 0.011268258094787598), ('de', 0.011268258094787598), ('deslocaremse', 0.011268258094787598)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('permitem', 0.011175572872161865), ('carro', 0.011175572872161865), ('e', 0.011175572872161865), ('do', 0.011175572872161865), ('estação', 0.011175572872161865)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('a', 0.011256694793701172), ('com', 0.011256694793701172), ('evolução', 0.011256694793701172), ('e', 0.011256694793701172), ('emergência', 0.011256635189056396)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('é', 0.011224448680877686), ('de', 0.01122438907623291), ('darwinismo', 0.011224329471588135), ('foram', 0.011224329471588135), ('biólogos', 0.011224329471588135)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('como', 0.011061489582061768), ('sul', 0.011061429977416992), ('herbalismo', 0.011061429977416992), ('chá', 0.011061370372772217), ('da', 0.011061370372772217)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('para', 0.011191606521606445), ('dia', 0.011191606521606445), ('danos', 0.01119154691696167), ('regiões', 0.01119154691696167), ('pelo', 0.01119154691696167)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('o', 0.011338293552398682), ('glidden', 0.011338114738464355), ('historical', 0.011338114738464355), ('ao', 0.011338114738464355), ('de', 0.01133805513381958)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011322438716888428), ('grande', 0.011322379112243652), ('nova', 0.011322319507598877), ('era', 0.011322319507598877), ('íngreme', 0.011322319507598877)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ser', 0.011110544204711914), ('alguns', 0.011110424995422363), ('estudos', 0.011110424995422363), ('populacionais', 0.011110424995422363), ('revelou', 0.011110424995422363)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('requerem', 0.01102900505065918), ('outro', 0.01102900505065918), ('acelerômetro', 0.01102900505065918), ('patente', 0.01102900505065918), ('movimento', 0.01102900505065918)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('a', 0.011110305786132812), ('no', 0.011110305786132812), ('familiares', 0.011110305786132812), ('clube', 0.011110246181488037), ('pressões', 0.011110246181488037)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('aceite', 0.01132136583328247), ('recebeu', 0.011321306228637695), ('altura', 0.01132124662399292), ('a', 0.01132124662399292), ('praça', 0.01132124662399292)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('outro', 0.011045396327972412), ('em', 0.011045336723327637), ('atuou', 0.011045336723327637), ('como', 0.011045336723327637), ('mãe', 0.011045336723327637)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('olga', 0.011419057846069336), ('baseado', 0.011419057846069336), ('fernando', 0.011419057846069336), ('no', 0.01141899824142456), ('do', 0.01141899824142456)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('sobrepõem', 0.011370301246643066), ('se', 0.011370241641998291), ('a', 0.011370241641998291), ('frequência', 0.011370241641998291), ('pode', 0.011370241641998291)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011097609996795654), ('em', 0.011095285415649414), ('to', 0.011095285415649414), ('indicado', 0.011095285415649414), ('e', 0.011095285415649414)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('prêmios', 0.011289238929748535), ('em', 0.011289238929748535), ('prata', 0.011289119720458984), ('pelo', 0.011289119720458984), ('porto', 0.011289119720458984)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011272192001342773), ('famílias', 0.011272192001342773), ('próprios', 0.011272192001342773), ('termais', 0.011272192001342773), ('com', 0.011272132396697998)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('em', 0.011204779148101807), ('anunciada', 0.011204719543457031), ('para', 0.011204719543457031), ('foi', 0.011204659938812256), ('antes', 0.011204659938812256)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('nas', 0.011380136013031006), ('peões', 0.011380016803741455), ('estradas', 0.011380016803741455), ('interesse', 0.01137995719909668), ('consideram', 0.01137995719909668)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('tem', 0.011298716068267822), ('inclusive', 0.011298716068267822), ('e', 0.011298716068267822), ('a', 0.011298596858978271), ('vários', 0.011298596858978271)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('julho', 0.011419713497161865), ('mas', 0.011419713497161865), ('nas', 0.01141965389251709), ('em', 0.01141965389251709), ('mantevese', 0.011419534683227539)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('beyoncé', 0.011380195617675781), ('por', 0.011380195617675781), ('realizando', 0.011380195617675781), ('dançarinos', 0.011380136013031006), ('o', 0.011380136013031006)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011272311210632324), ('ditadura', 0.011272311210632324), ('no', 0.011272251605987549), ('brasil', 0.011272251605987549), ('o', 0.011272251605987549)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('e', 0.011339545249938965), ('interior', 0.011339426040649414), ('região', 0.011339426040649414), ('vários', 0.011339366436004639), ('país', 0.011339366436004639)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('em', 0.011056005954742432), ('novas', 0.011056005954742432), ('franca', 0.011055946350097656), ('a', 0.011055946350097656), ('região', 0.011055946350097656)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('cidades', 0.011366665363311768), ('presenciou', 0.011366605758666992), ('uma', 0.011366605758666992), ('explosão', 0.011366605758666992), ('demográfica', 0.011366605758666992)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('pedro', 0.011473596096038818), ('iv', 0.011473596096038818), ('erigida', 0.011473596096038818), ('em', 0.011473596096038818), ('coluna', 0.011473476886749268)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('trânsito', 0.01140683889389038), ('intercidades', 0.011406779289245605), ('os', 0.01140671968460083), ('cobram', 0.01140671968460083), ('de', 0.011406660079956055)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('os', 0.011029303073883057), ('cantonês', 0.011029303073883057), ('mesmo', 0.011029303073883057), ('como', 0.011029243469238281), ('de', 0.011029183864593506)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('chaan', 0.011447548866271973), ('pequenoalmoço', 0.011447489261627197), ('teng', 0.011447489261627197), ('normalmente', 0.011447429656982422), ('híbrida', 0.011447370052337646)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('peões', 0.011191606521606445), ('como', 0.01119154691696167), ('em', 0.011191487312316895), ('trotinetes', 0.011191487312316895), ('bem', 0.011191487312316895)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('nível', 0.011379897594451904), ('p', 0.011379837989807129), ('do', 0.011379778385162354), ('está', 0.011379778385162354), ('dos', 0.011379778385162354)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('espaço', 0.011043012142181396), ('de', 0.01104271411895752), ('sem', 0.01104271411895752), ('da', 0.011042654514312744), ('carruagem', 0.011042654514312744)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011029541492462158), ('experiência', 0.011029303073883057), ('foi', 0.011029243469238281), ('busca', 0.011029243469238281), ('sobre', 0.011029243469238281)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
